# Generated by: get_storage_usage.py
# Date generated: 2025-11-20 11:40:09
# Command: ./get_storage_usage.py --subscription us-prod400thor-prod --start-time 2025-11-03 00:00 --end-time 2025-11-07 23:59
# Subscription: 357baeec-2e3e-4bb3-9acc-4d82e2bf2dd0
# Time range: 2025-11-03T00:00:00 to 2025-11-07T23:59:00
#
Timestamp,StorageAccount,ResourceGroup,UsedCapacityGB,BlobCapacityGB,FileCapacityGB,TableCapacityGB,QueueCapacityGB
2025-11-03T22:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223280.01,,,,
2025-11-03T23:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223280.06,,,,
2025-11-04T00:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223280.06,,,,
2025-11-04T01:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223279.99,,,,
2025-11-04T02:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223279.99,,,,
2025-11-04T03:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223279.96,,,,
2025-11-04T04:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.85,,,,
2025-11-04T05:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.88,,,,
2025-11-04T06:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.88,,,,
2025-11-04T07:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.86,,,,
2025-11-04T08:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.86,,,,
2025-11-04T09:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.90,,,,
2025-11-04T10:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.90,,,,
2025-11-04T11:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224779.90,,,,
2025-11-04T12:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.71,,,,
2025-11-04T13:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.71,,,,
2025-11-04T14:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.69,,,,
2025-11-04T15:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.69,,,,
2025-11-04T16:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.67,,,,
2025-11-04T17:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.67,,,,
2025-11-04T18:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.73,,,,
2025-11-04T19:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.73,,,,
2025-11-04T20:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.80,,,,
2025-11-04T21:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.80,,,,
2025-11-04T22:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,225704.80,,,,
2025-11-04T23:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.63,,,,
2025-11-05T00:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.63,,,,
2025-11-05T01:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.62,,,,
2025-11-05T02:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.62,,,,
2025-11-05T03:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.57,,,,
2025-11-05T04:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.57,,,,
2025-11-05T05:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.58,,,,
2025-11-05T06:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.58,,,,
2025-11-05T07:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223562.59,,,,
2025-11-05T08:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.09,,,,
2025-11-05T09:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.09,,,,
2025-11-05T10:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.10,,,,
2025-11-05T11:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.10,,,,
2025-11-05T12:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.11,,,,
2025-11-05T13:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.11,,,,
2025-11-05T14:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.09,,,,
2025-11-05T15:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.09,,,,
2025-11-05T16:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224445.12,,,,
2025-11-05T17:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224955.95,,,,
2025-11-05T18:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224956.04,,,,
2025-11-05T19:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224956.04,,,,
2025-11-05T20:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224956.04,,,,
2025-11-05T21:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224955.95,,,,
2025-11-05T22:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224955.95,,,,
2025-11-05T23:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224956.12,,,,
2025-11-06T00:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,224956.12,,,,
2025-11-06T01:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.75,,,,
2025-11-06T02:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.75,,,,
2025-11-06T03:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.73,,,,
2025-11-06T04:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.73,,,,
2025-11-06T05:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.64,,,,
2025-11-06T06:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.64,,,,
2025-11-06T07:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.59,,,,
2025-11-06T08:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.59,,,,
2025-11-06T09:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221441.57,,,,
2025-11-06T10:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.14,,,,
2025-11-06T11:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.14,,,,
2025-11-06T12:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.20,,,,
2025-11-06T13:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.20,,,,
2025-11-06T14:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.21,,,,
2025-11-06T15:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.21,,,,
2025-11-06T16:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.30,,,,
2025-11-06T17:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.30,,,,
2025-11-06T18:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.30,,,,
2025-11-06T19:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.30,,,,
2025-11-06T20:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,222247.30,,,,
2025-11-06T21:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.15,,,,
2025-11-06T22:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.15,,,,
2025-11-06T23:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.18,,,,
2025-11-07T00:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.18,,,,
2025-11-07T01:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.14,,,,
2025-11-07T02:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.14,,,,
2025-11-07T03:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.11,,,,
2025-11-07T04:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.11,,,,
2025-11-07T05:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.04,,,,
2025-11-07T06:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.04,,,,
2025-11-07T07:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,223151.08,,,,
2025-11-07T08:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.75,,,,
2025-11-07T09:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.71,,,,
2025-11-07T10:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.71,,,,
2025-11-07T11:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.71,,,,
2025-11-07T12:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.78,,,,
2025-11-07T13:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.78,,,,
2025-11-07T14:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.74,,,,
2025-11-07T15:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.74,,,,
2025-11-07T16:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.87,,,,
2025-11-07T17:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221467.87,,,,
2025-11-07T18:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221026.28,,,,
2025-11-07T19:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221026.28,,,,
2025-11-07T20:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221026.21,,,,
2025-11-07T21:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221026.21,,,,
2025-11-07T22:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221026.21,,,,
2025-11-07T23:00:00Z,hpccqqcxgdata5,app-prod400thor-prod-eastus,221026.12,,,,
2025-11-03T00:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224769.28,,,,
2025-11-03T01:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224769.28,,,,
2025-11-03T02:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224769.28,,,,
2025-11-03T03:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224769.27,,,,
2025-11-03T04:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224769.27,,,,
2025-11-03T05:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224769.25,,,,
2025-11-03T06:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.22,,,,
2025-11-03T07:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.22,,,,
2025-11-03T08:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.22,,,,
2025-11-03T09:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.22,,,,
2025-11-03T10:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.22,,,,
2025-11-03T11:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.22,,,,
2025-11-03T12:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.25,,,,
2025-11-03T13:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.25,,,,
2025-11-03T14:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224687.27,,,,
2025-11-03T15:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.72,,,,
2025-11-03T16:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.77,,,,
2025-11-03T17:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.77,,,,
2025-11-03T18:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.77,,,,
2025-11-03T19:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.77,,,,
2025-11-03T20:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.77,,,,
2025-11-03T21:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.77,,,,
2025-11-03T22:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.77,,,,
2025-11-03T23:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.79,,,,
2025-11-04T00:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224958.79,,,,
2025-11-04T01:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225997.28,,,,
2025-11-04T02:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225997.28,,,,
2025-11-04T03:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225997.34,,,,
2025-11-04T04:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.39,,,,
2025-11-04T05:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.39,,,,
2025-11-04T06:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.39,,,,
2025-11-04T07:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.35,,,,
2025-11-04T08:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.35,,,,
2025-11-04T09:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.37,,,,
2025-11-04T10:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.37,,,,
2025-11-04T11:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225743.37,,,,
2025-11-04T12:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227000.96,,,,
2025-11-04T13:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227000.96,,,,
2025-11-04T14:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227001.02,,,,
2025-11-04T15:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227001.02,,,,
2025-11-04T16:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227000.99,,,,
2025-11-04T17:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227000.99,,,,
2025-11-04T18:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227001.03,,,,
2025-11-04T19:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227001.03,,,,
2025-11-04T20:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227001.04,,,,
2025-11-04T21:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227001.04,,,,
2025-11-04T22:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,227001.04,,,,
2025-11-04T23:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.41,,,,
2025-11-05T00:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.41,,,,
2025-11-05T01:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.40,,,,
2025-11-05T02:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.40,,,,
2025-11-05T03:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.49,,,,
2025-11-05T04:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.49,,,,
2025-11-05T05:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.47,,,,
2025-11-05T06:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.47,,,,
2025-11-05T07:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.41,,,,
2025-11-05T08:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.41,,,,
2025-11-05T09:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.41,,,,
2025-11-05T10:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.36,,,,
2025-11-05T11:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,226407.36,,,,
2025-11-05T12:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225618.27,,,,
2025-11-05T13:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225618.27,,,,
2025-11-05T14:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225618.26,,,,
2025-11-05T15:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225618.26,,,,
2025-11-05T16:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225618.31,,,,
2025-11-05T17:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225618.31,,,,
2025-11-05T18:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,225618.35,,,,
2025-11-05T19:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.40,,,,
2025-11-05T20:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.40,,,,
2025-11-05T21:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.50,,,,
2025-11-05T22:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.50,,,,
2025-11-05T23:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.51,,,,
2025-11-06T00:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.51,,,,
2025-11-06T01:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.38,,,,
2025-11-06T02:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.38,,,,
2025-11-06T03:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.40,,,,
2025-11-06T04:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.40,,,,
2025-11-06T05:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.37,,,,
2025-11-06T06:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.37,,,,
2025-11-06T07:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.36,,,,
2025-11-06T08:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.36,,,,
2025-11-06T09:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,224216.36,,,,
2025-11-06T10:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.37,,,,
2025-11-06T11:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.37,,,,
2025-11-06T12:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.38,,,,
2025-11-06T13:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.38,,,,
2025-11-06T14:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.36,,,,
2025-11-06T15:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.36,,,,
2025-11-06T16:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.41,,,,
2025-11-06T17:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.41,,,,
2025-11-06T18:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.55,,,,
2025-11-06T19:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.55,,,,
2025-11-06T20:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222924.55,,,,
2025-11-06T21:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.91,,,,
2025-11-06T22:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.91,,,,
2025-11-06T23:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.80,,,,
2025-11-07T00:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.80,,,,
2025-11-07T01:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.73,,,,
2025-11-07T02:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.73,,,,
2025-11-07T03:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.75,,,,
2025-11-07T04:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.75,,,,
2025-11-07T05:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.71,,,,
2025-11-07T06:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.71,,,,
2025-11-07T07:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,223819.67,,,,
2025-11-07T08:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.41,,,,
2025-11-07T09:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.41,,,,
2025-11-07T10:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.41,,,,
2025-11-07T11:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.41,,,,
2025-11-07T12:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.45,,,,
2025-11-07T13:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.45,,,,
2025-11-07T14:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.46,,,,
2025-11-07T15:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.46,,,,
2025-11-07T16:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.51,,,,
2025-11-07T17:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222261.51,,,,
2025-11-07T18:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222086.48,,,,
2025-11-07T19:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222086.48,,,,
2025-11-07T20:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222086.55,,,,
2025-11-07T21:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222086.55,,,,
2025-11-07T22:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222086.55,,,,
2025-11-07T23:00:00Z,hpccqqcxgdata6,app-prod400thor-prod-eastus,222086.56,,,,
2025-11-03T00:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.63,,,,
2025-11-03T01:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.64,,,,
2025-11-03T02:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.64,,,,
2025-11-03T03:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.64,,,,
2025-11-03T04:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.64,,,,
2025-11-03T05:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.62,,,,
2025-11-03T06:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.62,,,,
2025-11-03T07:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.61,,,,
2025-11-03T08:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.61,,,,
2025-11-03T09:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.61,,,,
2025-11-03T10:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.70,,,,
2025-11-03T11:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.70,,,,
2025-11-03T12:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.71,,,,
2025-11-03T13:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.71,,,,
2025-11-03T14:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.66,,,,
2025-11-03T15:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.66,,,,
2025-11-03T16:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,226860.67,,,,
2025-11-03T17:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.04,,,,
2025-11-03T18:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.04,,,,
2025-11-03T19:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.06,,,,
2025-11-03T20:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.06,,,,
2025-11-03T21:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.06,,,,
2025-11-03T22:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.06,,,,
2025-11-03T23:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.10,,,,
2025-11-04T00:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.10,,,,
2025-11-04T01:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.13,,,,
2025-11-04T02:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.13,,,,
2025-11-04T03:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,227022.11,,,,
2025-11-04T04:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.51,,,,
2025-11-04T05:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.48,,,,
2025-11-04T06:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.48,,,,
2025-11-04T07:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.51,,,,
2025-11-04T08:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.51,,,,
2025-11-04T09:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.56,,,,
2025-11-04T10:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.56,,,,
2025-11-04T11:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228500.56,,,,
2025-11-04T12:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.67,,,,
2025-11-04T13:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.67,,,,
2025-11-04T14:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.69,,,,
2025-11-04T15:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.69,,,,
2025-11-04T16:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.74,,,,
2025-11-04T17:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.74,,,,
2025-11-04T18:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.73,,,,
2025-11-04T19:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.73,,,,
2025-11-04T20:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.76,,,,
2025-11-04T21:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.76,,,,
2025-11-04T22:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228944.76,,,,
2025-11-04T23:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228386.64,,,,
2025-11-05T00:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228386.64,,,,
2025-11-05T01:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228386.64,,,,
2025-11-05T02:00:00Z,hpccqqcxgdata7,app-prod400thor-prod-eastus,228386.64,,,,
